scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
458,414,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Caribbean')]",84,90656,1.0,1.0,1.0,1.0
459,415,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",41,90656,0.0,0.0,0.0,0.043478260869565216
460,416,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'oven')]",15744,90656,1.0,1.0,1.0,1.0
461,417,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'pot')]",12537,90656,1.0,1.0,1.0,1.0
462,418,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'pan')]",9143,90656,1.0,1.0,1.0,1.0
463,419,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'no cook')]",2962,90656,1.0,1.0,1.0,1.0
464,420,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'barbecue')]",2288,90656,1.0,1.0,1.0,1.0
465,421,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'air fryer')]",18,90656,0.0,0.0,0.0,0.02040816326530612
466,422,"[('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'microwave')]",1914,90656,1.0,1.0,1.0,1.0
467,423,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'oven')]",21030,90656,1.0,1.0,1.0,1.0
468,424,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'pot')]",17647,90656,1.0,1.0,1.0,1.0
469,425,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'pan')]",16553,90656,1.0,1.0,1.0,1.0
470,426,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'no cook')]",1412,90656,1.0,1.0,1.0,1.0
471,427,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'barbecue')]",3715,90656,1.0,1.0,1.0,1.0
472,428,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'air fryer')]",20,90656,0.0,0.0,1.0,0.125
473,429,"[('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'microwave')]",1886,90656,1.0,1.0,1.0,1.0
474,430,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'oven')]",4587,90656,1.0,1.0,1.0,1.0
475,431,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'pot')]",4679,90656,1.0,1.0,1.0,1.0
476,432,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'pan')]",4720,90656,1.0,1.0,1.0,1.0
477,433,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'no cook')]",201,90656,1.0,1.0,1.0,1.0
478,434,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'barbecue')]",1082,90656,1.0,1.0,1.0,1.0
479,435,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'air fryer')]",7,90656,0.0,1.0,1.0,0.25
480,436,"[('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'microwave')]",410,90656,1.0,1.0,1.0,1.0
481,437,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian')]",3705,90656,1.0,1.0,1.0,1.0
482,438,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegan')]",493,90656,1.0,1.0,1.0,1.0
483,439,"[('isForMealType', 'breakfast'), ('hasDietType', 'Paleo')]",61,90656,1.0,1.0,1.0,1.0
484,440,"[('isForMealType', 'breakfast'), ('hasDietType', 'Standard')]",1224,90656,1.0,1.0,1.0,1.0
485,441,"[('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian')]",4056,90656,1.0,1.0,1.0,1.0
486,442,"[('isForMealType', 'lunch'), ('hasDietType', 'Vegan')]",2509,90656,1.0,1.0,1.0,1.0
487,443,"[('isForMealType', 'lunch'), ('hasDietType', 'Paleo')]",144,90656,0.0,1.0,1.0,0.5
488,444,"[('isForMealType', 'lunch'), ('hasDietType', 'Standard')]",11963,90656,1.0,1.0,1.0,1.0
489,445,"[('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian')]",4642,90656,1.0,1.0,1.0,1.0
490,446,"[('isForMealType', 'dinner'), ('hasDietType', 'Vegan')]",2149,90656,1.0,1.0,1.0,1.0
491,447,"[('isForMealType', 'dinner'), ('hasDietType', 'Paleo')]",819,90656,1.0,1.0,1.0,1.0
492,448,"[('isForMealType', 'dinner'), ('hasDietType', 'Standard')]",30529,90656,1.0,1.0,1.0,1.0
493,449,"[('isForMealType', 'snack'), ('hasDietType', 'Vegetarian')]",3475,90656,1.0,1.0,1.0,1.0
494,450,"[('isForMealType', 'snack'), ('hasDietType', 'Vegan')]",1165,90656,1.0,1.0,1.0,1.0
495,451,"[('isForMealType', 'snack'), ('hasDietType', 'Paleo')]",38,90656,0.0,0.0,0.0,0.08333333333333333
496,452,"[('isForMealType', 'snack'), ('hasDietType', 'Standard')]",2814,90656,1.0,1.0,1.0,1.0
497,453,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian')]",11058,90656,1.0,1.0,1.0,1.0
498,454,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegan')]",1418,90656,1.0,1.0,1.0,1.0
499,455,"[('isForMealType', 'dessert'), ('hasDietType', 'Paleo')]",2,90656,0.0,0.0,0.0,0.0006798096532970768
500,456,"[('isForMealType', 'dessert'), ('hasDietType', 'Standard')]",3400,90656,1.0,1.0,1.0,1.0
501,457,"[('isForMealType', 'starter'), ('hasDietType', 'Vegetarian')]",3488,90656,1.0,1.0,1.0,1.0
502,458,"[('isForMealType', 'starter'), ('hasDietType', 'Vegan')]",1926,90656,1.0,1.0,1.0,1.0
503,459,"[('isForMealType', 'starter'), ('hasDietType', 'Paleo')]",179,90656,1.0,1.0,1.0,1.0
504,460,"[('isForMealType', 'starter'), ('hasDietType', 'Standard')]",6373,90656,1.0,1.0,1.0,1.0
505,461,"[('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian')]",3821,90656,1.0,1.0,1.0,1.0
506,462,"[('isForMealType', 'brunch'), ('hasDietType', 'Vegan')]",638,90656,1.0,1.0,1.0,1.0
507,463,"[('isForMealType', 'brunch'), ('hasDietType', 'Paleo')]",59,90656,0.0,1.0,1.0,0.5
508,464,"[('isForMealType', 'brunch'), ('hasDietType', 'Standard')]",3425,90656,1.0,1.0,1.0,1.0
509,465,"[('isForMealType', 'drink'), ('hasDietType', 'Vegetarian')]",915,90656,1.0,1.0,1.0,1.0
510,466,"[('isForMealType', 'drink'), ('hasDietType', 'Vegan')]",715,90656,1.0,1.0,1.0,1.0
511,467,"[('isForMealType', 'drink'), ('hasDietType', 'Paleo')]",1,90656,0.0,0.0,0.0,0.02127659574468085
512,468,"[('isForMealType', 'drink'), ('hasDietType', 'Standard')]",212,90656,1.0,1.0,1.0,1.0
513,469,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'North America')]",3390,90656,1.0,1.0,1.0,1.0
514,470,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Global')]",1102,90656,1.0,1.0,1.0,1.0
515,471,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Mediterranean Europe')]",127,90656,1.0,1.0,1.0,1.0
516,472,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Northern/Western Europe')]",483,90656,1.0,1.0,1.0,1.0
517,473,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Latin America')]",103,90656,1.0,1.0,1.0,1.0
518,474,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'East Asia')]",34,90656,1.0,1.0,1.0,1.0
519,475,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'South Asia')]",49,90656,1.0,1.0,1.0,1.0
520,476,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Southeast Asia')]",14,90656,0.0,1.0,1.0,0.2
521,477,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Middle East & Anatolia')]",51,90656,1.0,1.0,1.0,1.0
522,478,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania')]",62,90656,1.0,1.0,1.0,1.0
523,479,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",29,90656,1.0,1.0,1.0,1.0
524,480,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Caribbean')]",3,90656,0.0,1.0,1.0,0.2
525,481,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",7,90656,0.0,0.0,1.0,0.16666666666666666
526,482,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'North America')]",8307,90656,1.0,1.0,1.0,1.0
527,483,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Global')]",2272,90656,1.0,1.0,1.0,1.0
528,484,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",2711,90656,1.0,1.0,1.0,1.0
529,485,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Northern/Western Europe')]",1072,90656,1.0,1.0,1.0,1.0
530,486,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America')]",1244,90656,1.0,1.0,1.0,1.0
531,487,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'East Asia')]",987,90656,1.0,1.0,1.0,1.0
532,488,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'South Asia')]",664,90656,1.0,1.0,1.0,1.0
533,489,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Southeast Asia')]",464,90656,1.0,1.0,1.0,1.0
534,490,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",488,90656,1.0,1.0,1.0,1.0
535,491,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Oceania')]",303,90656,1.0,1.0,1.0,1.0
536,492,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",259,90656,1.0,1.0,1.0,1.0
537,493,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Caribbean')]",114,90656,1.0,1.0,1.0,1.0
538,494,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",82,90656,0.0,0.0,1.0,0.1
539,495,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'North America')]",18071,90656,1.0,1.0,1.0,1.0
540,496,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Global')]",3425,90656,1.0,1.0,1.0,1.0
541,497,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe')]",5768,90656,1.0,1.0,1.0,1.0
542,498,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Northern/Western Europe')]",2568,90656,1.0,1.0,1.0,1.0
543,499,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Latin America')]",2385,90656,1.0,1.0,1.0,1.0
544,500,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'East Asia')]",2132,90656,1.0,1.0,1.0,1.0
545,501,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'South Asia')]",1060,90656,1.0,1.0,1.0,1.0
546,502,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Southeast Asia')]",962,90656,1.0,1.0,1.0,1.0
547,503,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Middle East & Anatolia')]",818,90656,1.0,1.0,1.0,1.0
548,504,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Oceania')]",567,90656,1.0,1.0,1.0,1.0
549,505,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",608,90656,0.0,1.0,1.0,0.5
550,506,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Caribbean')]",276,90656,1.0,1.0,1.0,1.0
551,507,"[('isForMealType', 'dinner'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",138,90656,0.0,1.0,1.0,0.2
552,508,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'North America')]",4176,90656,1.0,1.0,1.0,1.0
553,509,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Global')]",1325,90656,1.0,1.0,1.0,1.0
554,510,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Mediterranean Europe')]",481,90656,1.0,1.0,1.0,1.0
555,511,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Northern/Western Europe')]",458,90656,1.0,1.0,1.0,1.0
556,512,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Latin America')]",384,90656,1.0,1.0,1.0,1.0
557,513,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'East Asia')]",126,90656,1.0,1.0,1.0,1.0
558,514,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'South Asia')]",138,90656,1.0,1.0,1.0,1.0
559,515,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Southeast Asia')]",63,90656,0.0,1.0,1.0,0.5
560,516,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Middle East & Anatolia')]",88,90656,1.0,1.0,1.0,1.0
561,517,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Oceania')]",205,90656,1.0,1.0,1.0,1.0
562,518,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",46,90656,0.0,0.0,1.0,0.125
563,519,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Caribbean')]",16,90656,1.0,1.0,1.0,1.0
564,520,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",23,90656,1.0,1.0,1.0,1.0
565,521,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'North America')]",10069,90656,1.0,1.0,1.0,1.0
566,522,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global')]",2798,90656,1.0,1.0,1.0,1.0
567,523,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Mediterranean Europe')]",535,90656,1.0,1.0,1.0,1.0
568,524,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe')]",1459,90656,1.0,1.0,1.0,1.0
569,525,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Latin America')]",195,90656,1.0,1.0,1.0,1.0
570,526,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'East Asia')]",75,90656,1.0,1.0,1.0,1.0
571,527,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'South Asia')]",102,90656,1.0,1.0,1.0,1.0
572,528,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Southeast Asia')]",86,90656,1.0,1.0,1.0,1.0
573,529,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Middle East & Anatolia')]",125,90656,1.0,1.0,1.0,1.0
574,530,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Oceania')]",295,90656,1.0,1.0,1.0,1.0
575,531,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",97,90656,1.0,1.0,1.0,1.0
576,532,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Caribbean')]",56,90656,0.0,1.0,1.0,0.3333333333333333
577,533,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",45,90656,1.0,1.0,1.0,1.0
578,534,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'North America')]",4697,90656,1.0,1.0,1.0,1.0
579,535,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Global')]",1297,90656,1.0,1.0,1.0,1.0
580,536,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Mediterranean Europe')]",1901,90656,1.0,1.0,1.0,1.0
581,537,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Northern/Western Europe')]",1428,90656,1.0,1.0,1.0,1.0
582,538,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Latin America')]",493,90656,1.0,1.0,1.0,1.0
583,539,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'East Asia')]",653,90656,0.0,1.0,1.0,0.3333333333333333
584,540,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'South Asia')]",475,90656,1.0,1.0,1.0,1.0
585,541,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Southeast Asia')]",356,90656,0.0,1.0,1.0,0.5
586,542,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Middle East & Anatolia')]",309,90656,1.0,1.0,1.0,1.0
587,543,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Oceania')]",204,90656,0.0,1.0,1.0,0.5
588,544,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",160,90656,1.0,1.0,1.0,1.0
589,545,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Caribbean')]",54,90656,0.0,1.0,1.0,0.5
590,546,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",43,90656,0.0,0.0,0.0,0.09090909090909091
591,547,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America')]",4437,90656,1.0,1.0,1.0,1.0
592,548,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Global')]",1022,90656,1.0,1.0,1.0,1.0
593,549,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",718,90656,1.0,1.0,1.0,1.0
594,550,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe')]",850,90656,1.0,1.0,1.0,1.0
595,551,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Latin America')]",259,90656,1.0,1.0,1.0,1.0
596,552,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'East Asia')]",96,90656,0.0,1.0,1.0,0.5
597,553,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'South Asia')]",79,90656,1.0,1.0,1.0,1.0
598,554,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Southeast Asia')]",62,90656,1.0,1.0,1.0,1.0
599,555,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",111,90656,1.0,1.0,1.0,1.0
600,556,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Oceania')]",236,90656,1.0,1.0,1.0,1.0
601,557,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",82,90656,0.0,1.0,1.0,0.25
602,558,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Caribbean')]",27,90656,1.0,1.0,1.0,1.0
603,559,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",27,90656,0.0,1.0,1.0,0.5
604,560,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'North America')]",785,90656,1.0,1.0,1.0,1.0
605,561,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Global')]",519,90656,1.0,1.0,1.0,1.0
606,562,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Mediterranean Europe')]",65,90656,1.0,1.0,1.0,1.0
607,563,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Northern/Western Europe')]",115,90656,1.0,1.0,1.0,1.0
608,564,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Latin America')]",93,90656,0.0,1.0,1.0,0.5
609,565,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'East Asia')]",21,90656,0.0,0.0,0.0,0.058823529411764705
610,566,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'South Asia')]",102,90656,1.0,1.0,1.0,1.0
611,567,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Southeast Asia')]",17,90656,1.0,1.0,1.0,1.0
612,568,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Middle East & Anatolia')]",40,90656,1.0,1.0,1.0,1.0
613,569,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Oceania')]",18,90656,0.0,1.0,1.0,0.3333333333333333
614,570,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",13,90656,0.0,0.0,1.0,0.1
615,571,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Caribbean')]",34,90656,1.0,1.0,1.0,1.0
616,572,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",19,90656,0.0,1.0,1.0,0.5
617,573,"[('isForMealType', 'breakfast'), ('usesCookingMethod', 'oven')]",3334,90656,1.0,1.0,1.0,1.0
618,574,"[('isForMealType', 'breakfast'), ('usesCookingMethod', 'pot')]",719,90656,1.0,1.0,1.0,1.0
619,575,"[('isForMealType', 'breakfast'), ('usesCookingMethod', 'pan')]",1706,90656,1.0,1.0,1.0,1.0
620,576,"[('isForMealType', 'breakfast'), ('usesCookingMethod', 'no cook')]",166,90656,1.0,1.0,1.0,1.0
621,577,"[('isForMealType', 'breakfast'), ('usesCookingMethod', 'barbecue')]",79,90656,0.0,0.0,1.0,0.16666666666666666
622,578,"[('isForMealType', 'breakfast'), ('usesCookingMethod', 'microwave')]",378,90656,1.0,1.0,1.0,1.0
623,579,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'oven')]",5167,90656,1.0,1.0,1.0,1.0
624,580,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'pot')]",9702,90656,1.0,1.0,1.0,1.0
625,581,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'pan')]",8173,90656,1.0,1.0,1.0,1.0
626,582,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'no cook')]",796,90656,1.0,1.0,1.0,1.0
627,583,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'barbecue')]",1738,90656,1.0,1.0,1.0,1.0
628,584,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'air fryer')]",5,90656,1.0,1.0,1.0,1.0
629,585,"[('isForMealType', 'lunch'), ('usesCookingMethod', 'microwave')]",760,90656,1.0,1.0,1.0,1.0
630,586,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'oven')]",15229,90656,1.0,1.0,1.0,1.0
631,587,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'pot')]",19437,90656,1.0,1.0,1.0,1.0
632,588,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'pan')]",18622,90656,1.0,1.0,1.0,1.0
633,589,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'no cook')]",360,90656,1.0,1.0,1.0,1.0
634,590,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'barbecue')]",4476,90656,1.0,1.0,1.0,1.0
635,591,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'air fryer')]",16,90656,1.0,1.0,1.0,1.0
636,592,"[('isForMealType', 'dinner'), ('usesCookingMethod', 'microwave')]",1199,90656,1.0,1.0,1.0,1.0
637,593,"[('isForMealType', 'snack'), ('usesCookingMethod', 'oven')]",4462,90656,1.0,1.0,1.0,1.0
638,594,"[('isForMealType', 'snack'), ('usesCookingMethod', 'pot')]",1429,90656,1.0,1.0,1.0,1.0
639,595,"[('isForMealType', 'snack'), ('usesCookingMethod', 'pan')]",2062,90656,1.0,1.0,1.0,1.0
640,596,"[('isForMealType', 'snack'), ('usesCookingMethod', 'no cook')]",502,90656,0.0,1.0,1.0,0.5
641,597,"[('isForMealType', 'snack'), ('usesCookingMethod', 'barbecue')]",423,90656,1.0,1.0,1.0,1.0
642,598,"[('isForMealType', 'snack'), ('usesCookingMethod', 'air fryer')]",15,90656,0.0,0.0,1.0,0.16666666666666666
643,599,"[('isForMealType', 'snack'), ('usesCookingMethod', 'microwave')]",575,90656,1.0,1.0,1.0,1.0
644,600,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'oven')]",12257,90656,1.0,1.0,1.0,1.0
645,601,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'pot')]",4289,90656,1.0,1.0,1.0,1.0
646,602,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'pan')]",972,90656,1.0,1.0,1.0,1.0
647,603,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'no cook')]",1166,90656,1.0,1.0,1.0,1.0
648,604,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'barbecue')]",147,90656,1.0,1.0,1.0,1.0
649,605,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'air fryer')]",3,90656,0.0,0.0,0.0,0.0022935779816513763
650,606,"[('isForMealType', 'dessert'), ('usesCookingMethod', 'microwave')]",1231,90656,0.0,1.0,1.0,0.5
651,607,"[('isForMealType', 'starter'), ('usesCookingMethod', 'oven')]",3927,90656,1.0,1.0,1.0,1.0
652,608,"[('isForMealType', 'starter'), ('usesCookingMethod', 'pot')]",5271,90656,1.0,1.0,1.0,1.0
653,609,"[('isForMealType', 'starter'), ('usesCookingMethod', 'pan')]",4081,90656,1.0,1.0,1.0,1.0
654,610,"[('isForMealType', 'starter'), ('usesCookingMethod', 'no cook')]",1047,90656,1.0,1.0,1.0,1.0
655,611,"[('isForMealType', 'starter'), ('usesCookingMethod', 'barbecue')]",1455,90656,1.0,1.0,1.0,1.0
656,612,"[('isForMealType', 'starter'), ('usesCookingMethod', 'air fryer')]",8,90656,0.0,0.0,0.0,0.016666666666666666
657,613,"[('isForMealType', 'starter'), ('usesCookingMethod', 'microwave')]",416,90656,1.0,1.0,1.0,1.0
658,614,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'oven')]",4728,90656,1.0,1.0,1.0,1.0
659,615,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'pot')]",1972,90656,1.0,1.0,1.0,1.0
660,616,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'pan')]",2918,90656,1.0,1.0,1.0,1.0
661,617,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'no cook')]",462,90656,1.0,1.0,1.0,1.0
662,618,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'barbecue')]",432,90656,1.0,1.0,1.0,1.0
663,619,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'air fryer')]",3,90656,0.0,0.0,0.0,0.015873015873015872
664,620,"[('isForMealType', 'brunch'), ('usesCookingMethod', 'microwave')]",350,90656,1.0,1.0,1.0,1.0
665,621,"[('isForMealType', 'drink'), ('usesCookingMethod', 'oven')]",11,90656,0.0,0.0,0.0,0.010752688172043012
666,622,"[('isForMealType', 'drink'), ('usesCookingMethod', 'pot')]",910,90656,1.0,1.0,1.0,1.0
667,623,"[('isForMealType', 'drink'), ('usesCookingMethod', 'pan')]",20,90656,0.0,1.0,1.0,0.2
668,624,"[('isForMealType', 'drink'), ('usesCookingMethod', 'no cook')]",884,90656,1.0,1.0,1.0,1.0
669,625,"[('isForMealType', 'drink'), ('usesCookingMethod', 'barbecue')]",3,90656,0.0,0.0,0.0,0.00030395136778115504
670,626,"[('isForMealType', 'drink'), ('usesCookingMethod', 'microwave')]",91,90656,0.0,1.0,1.0,0.5
671,627,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'North America')]",16194,90656,1.0,1.0,1.0,1.0
672,628,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",4815,90656,1.0,1.0,1.0,1.0
673,629,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe')]",2489,90656,1.0,1.0,1.0,1.0
674,630,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Northern/Western Europe')]",2619,90656,1.0,1.0,1.0,1.0
675,631,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America')]",789,90656,1.0,1.0,1.0,1.0
676,632,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",251,90656,1.0,1.0,1.0,1.0
