scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
ground_truth_size_1,329,"[('containsIngredient', 'CRABAPPLES,RAW')]",186,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
ground_truth_size_1,330,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),NOT SWTND')]",168,1.0,1.0,1.0,1.0,0.6,0.3,1.0
ground_truth_size_1,331,"[('containsIngredient', 'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW')]",243,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,332,"[('containsIngredient', 'MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW')]",226,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,333,"[('containsIngredient', 'CRUSTACEANS,SHRIMP,UNTREATED,RAW')]",186,1.0,1.0,1.0,1.0,0.6,0.6,1.0
ground_truth_size_1,334,"[('containsIngredient', 'CHEESE,BLUE')]",406,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
ground_truth_size_1,335,"[('containsIngredient', 'CARAWAY SEED')]",341,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
ground_truth_size_1,336,"[('containsIngredient', 'Lentils red boiled')]",339,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,337,"[('containsIngredient', 'SILK VANILLA,SOYMILK')]",371,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,338,"[('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",392,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,339,"[('containsIngredient', 'WHEAT FLR,WHITE,CAKE,ENR')]",376,0.0,0.0,1.0,0.0,0.0,0.2,0.16666666666666666
ground_truth_size_1,340,"[('containsIngredient', 'SUGAR,TURBINADO')]",286,0.0,1.0,1.0,0.0,0.2,0.3,0.3333333333333333
ground_truth_size_1,341,"[('containsIngredient', 'MARMALADE,ORANGE')]",365,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,342,"[('containsIngredient', 'SAUSAGE,ITALIAN,PORK,RAW')]",464,0.0,1.0,1.0,0.0,0.6,0.5,0.5
ground_truth_size_1,343,"[('containsIngredient', 'Chicken, thigh')]",506,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,344,"[('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA')]",435,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,345,"[('containsIngredient', 'COFFEE,INST,W/CHICORY,PDR')]",364,1.0,1.0,1.0,1.0,1.0,0.9,1.0
ground_truth_size_1,346,"[('containsIngredient', 'CHOCOLATE,DK,60-69% CACAO SOL')]",276,1.0,1.0,1.0,1.0,0.6,0.6,1.0
ground_truth_size_1,347,"[('containsIngredient', 'TOFU YOGURT')]",313,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,348,"[('containsIngredient', 'CHEESE FD,COLD PK,AMERICAN')]",326,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,349,"[('containsIngredient', 'PUMPKIN PIE SPICE')]",469,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,350,"[('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW')]",322,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,351,"[('containsIngredient', 'EGG,WHL,CKD,HARD-BOILED')]",399,1.0,1.0,1.0,1.0,0.6,0.4,1.0
ground_truth_size_1,352,"[('containsIngredient', 'SMOKED LINK SAUSAGE,PORK')]",448,0.0,1.0,1.0,0.0,0.8,0.7,0.5
ground_truth_size_1,353,"[('containsIngredient', 'KASHI PESTO PASTA PRIMAVERA,FRZ,UNPREP')]",409,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,354,"[('containsIngredient', 'PEANUT BUTTER W/ OMEGA-3,CREAMY')]",287,1.0,1.0,1.0,1.0,1.0,0.9,1.0
ground_truth_size_1,355,"[('containsIngredient', 'CHEESE,CHEDDAR,NONFAT OR FAT FREE')]",360,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
ground_truth_size_1,356,"[('containsIngredient', 'CRANBERRIES,RAW')]",386,0.0,1.0,1.0,0.0,0.2,0.4,0.2
ground_truth_size_1,357,"[('containsIngredient', 'Pepper red hot paste')]",335,1.0,1.0,1.0,1.0,0.4,0.5,1.0
ground_truth_size_1,358,"[('containsIngredient', 'SEEDS,FLAXSEED')]",375,0.0,1.0,1.0,0.0,0.2,0.3,0.5
ground_truth_size_1,359,"[('containsIngredient', 'SPAGHETTI,WHOLE-WHEAT,DRY')]",298,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
ground_truth_size_1,360,"[('containsIngredient', 'SESAME SEEDS,WHOLE,DRIED')]",924,1.0,1.0,1.0,1.0,0.6,0.5,1.0
ground_truth_size_1,361,"[('containsIngredient', 'Eggplant, aubergine, long')]",670,1.0,1.0,1.0,1.0,0.6,0.5,1.0
ground_truth_size_1,362,"[('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",705,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,363,"[('containsIngredient', 'Corn, sweet')]",811,0.0,1.0,1.0,0.0,0.4,0.2,0.5
ground_truth_size_1,364,"[('containsIngredient', 'MOLASSES')]",812,1.0,1.0,1.0,1.0,0.6,0.6,1.0
ground_truth_size_1,365,"[('containsIngredient', 'CLOVES,GROUND')]",860,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ground_truth_size_1,366,"[('containsIngredient', 'EGG SUBSTITUTE,POWDER')]",524,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,367,"[('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW')]",812,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,368,"[('containsIngredient', 'Pasta white raw')]",1073,1.0,1.0,1.0,1.0,0.4,0.3,1.0
ground_truth_size_1,369,"[('containsIngredient', 'Broccoli')]",1206,0.0,0.0,1.0,0.0,0.0,0.3,0.14285714285714285
ground_truth_size_1,370,"[('containsIngredient', 'Cabbage, white')]",1030,0.0,1.0,1.0,0.0,0.2,0.2,0.3333333333333333
ground_truth_size_1,371,"[('containsIngredient', 'Pineapple')]",915,1.0,1.0,1.0,1.0,0.6,0.6,1.0
ground_truth_size_1,372,"[('containsIngredient', 'CANDIES,MARSHMALLOWS')]",487,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,373,"[('containsIngredient', 'CEREALS,QUAKER,QUICK OATS,DRY')]",548,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,374,"[('containsIngredient', 'CHEESE,RICOTTA,WHOLE MILK')]",627,0.0,0.0,1.0,0.0,0.0,0.2,0.125
ground_truth_size_1,375,"[('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",1140,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,376,"[('containsIngredient', 'RICE,BROWN,LONG-GRAIN,RAW')]",613,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,377,"[('containsIngredient', 'CHICKEN,MEATLESS')]",921,0.0,0.0,1.0,0.0,0.0,0.1,0.1111111111111111
ground_truth_size_1,378,"[('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel')]",1063,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,379,"[('containsIngredient', 'CHEESE,PAST PROCESS,SWISS')]",981,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,380,"[('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",499,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,381,"[('containsIngredient', 'Green bean, canned')]",774,0.0,1.0,1.0,0.0,0.2,0.3,0.25
ground_truth_size_1,382,"[('containsIngredient', 'ASPARAGUS,RAW')]",1006,0.0,0.0,1.0,0.0,0.0,0.1,0.1111111111111111
ground_truth_size_1,383,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",677,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,384,"[('containsIngredient', 'BLUEBERRIES,RAW')]",806,1.0,1.0,1.0,1.0,0.6,0.4,1.0
ground_truth_size_1,385,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND')]",484,0.0,1.0,1.0,0.0,0.2,0.3,0.2
ground_truth_size_1,386,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",4590,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
ground_truth_size_1,387,"[('containsIngredient', 'Onion, purple, dried')]",2318,0.0,0.0,1.0,0.0,0.0,0.2,0.14285714285714285
ground_truth_size_1,388,"[('containsIngredient', 'PECANS')]",2364,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,389,"[('containsIngredient', 'Sweet pepper green raw')]",3640,0.0,1.0,1.0,0.0,0.8,0.6,0.5
ground_truth_size_1,390,"[('containsIngredient', 'CORNSTARCH')]",3709,0.0,1.0,1.0,0.0,0.6,0.3,0.5
ground_truth_size_1,391,"[('containsIngredient', 'Soy sauce salt')]",3912,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,392,"[('containsIngredient', 'TURMERIC,GROUND')]",1437,1.0,1.0,1.0,1.0,0.6,0.8,1.0
ground_truth_size_1,393,"[('containsIngredient', 'PAPRIKA')]",3639,0.0,1.0,1.0,0.0,0.2,0.4,0.2
ground_truth_size_1,394,"[('containsIngredient', 'Flour rice')]",10507,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,395,"[('containsIngredient', 'Salt sea')]",39502,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,396,"[('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",6859,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ground_truth_size_1,397,"[('containsIngredient', 'GARLIC POWDER')]",4564,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,398,"[('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",1273,0.0,1.0,1.0,0.0,0.2,0.2,0.3333333333333333
ground_truth_size_1,399,"[('containsIngredient', 'RAISINS,SEEDED')]",1701,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,400,"[('containsIngredient', 'Flour wheat white')]",1751,1.0,1.0,1.0,1.0,1.0,0.7,1.0
ground_truth_size_1,401,"[('containsIngredient', 'ONIONS,RAW')]",20637,1.0,1.0,1.0,1.0,0.6,0.8,1.0
ground_truth_size_1,402,"[('containsIngredient', 'Catsup')]",1761,0.0,1.0,1.0,0.0,0.8,0.7,0.5
ground_truth_size_1,403,"[('containsIngredient', 'Celery, stem')]",4572,0.0,1.0,1.0,0.0,0.2,0.4,0.2
ground_truth_size_1,404,"[('containsIngredient', 'Cinnamon powder')]",8911,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,405,"[('containsIngredient', 'CUMIN SEED')]",4872,0.0,1.0,1.0,0.0,0.4,0.6,0.5
ground_truth_size_1,406,"[('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1229,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,407,"[('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",2894,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,408,"[('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",5905,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,409,"[('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",2209,0.0,1.0,1.0,0.0,0.4,0.5,0.5
ground_truth_size_1,410,"[('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",3801,0.0,1.0,1.0,0.0,0.4,0.4,0.5
ground_truth_size_1,411,"[('containsIngredient', 'Salad shrimp')]",1266,1.0,1.0,1.0,1.0,1.0,1.0,1.0
