scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
15781,11273,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'oven')]",73,90656,1.0,1.0,1.0,1.0
15782,11274,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",51,90656,1.0,1.0,1.0,1.0
15783,11275,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('usesCookingMethod', 'microwave')]",58,90656,1.0,1.0,1.0,1.0
15784,11276,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",52,90656,1.0,1.0,1.0,1.0
15785,11277,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('usesCookingMethod', 'no cook')]",57,90656,1.0,1.0,1.0,1.0
15786,11278,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",66,90656,1.0,1.0,1.0,1.0
15787,11279,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia')]",61,90656,1.0,1.0,1.0,1.0
15788,11280,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America')]",65,90656,1.0,1.0,1.0,1.0
15789,11281,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'no cook')]",67,90656,0.0,1.0,1.0,0.5
15790,11282,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",52,90656,1.0,1.0,1.0,1.0
15791,11283,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",53,90656,1.0,1.0,1.0,1.0
15792,11284,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Southeast Asia')]",65,90656,1.0,1.0,1.0,1.0
15793,11285,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",69,90656,1.0,1.0,1.0,1.0
15794,11286,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'oven')]",66,90656,1.0,1.0,1.0,1.0
15795,11287,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink'), ('usesCookingMethod', 'no cook')]",54,90656,1.0,1.0,1.0,1.0
15796,11288,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Middle East & Anatolia')]",52,90656,1.0,1.0,1.0,1.0
15797,11289,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",55,90656,1.0,1.0,1.0,1.0
15798,11290,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Global')]",66,90656,1.0,1.0,1.0,1.0
15799,11291,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",52,90656,1.0,1.0,1.0,1.0
15800,11292,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",71,90656,1.0,1.0,1.0,1.0
15801,11293,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pan')]",53,90656,1.0,1.0,1.0,1.0
15802,11294,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Global')]",57,90656,1.0,1.0,1.0,1.0
15803,11295,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Mediterranean Europe')]",54,90656,1.0,1.0,1.0,1.0
15804,11296,"[('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'no cook')]",57,90656,1.0,1.0,1.0,1.0
15805,11297,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",66,90656,0.0,1.0,1.0,0.5
15806,11298,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Global')]",54,90656,1.0,1.0,1.0,1.0
15807,11299,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",61,90656,1.0,1.0,1.0,1.0
15808,11300,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",53,90656,1.0,1.0,1.0,1.0
15809,11301,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",67,90656,1.0,1.0,1.0,1.0
15810,11302,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global')]",74,90656,1.0,1.0,1.0,1.0
15811,11303,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'pot')]",62,90656,1.0,1.0,1.0,1.0
15812,11304,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pot')]",72,90656,1.0,1.0,1.0,1.0
15813,11305,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",63,90656,1.0,1.0,1.0,1.0
15814,11306,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",72,90656,1.0,1.0,1.0,1.0
15815,11307,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",74,90656,1.0,1.0,1.0,1.0
15816,11308,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('usesCookingMethod', 'microwave')]",58,90656,1.0,1.0,1.0,1.0
15817,11309,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'no cook')]",56,90656,1.0,1.0,1.0,1.0
15818,11310,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",59,90656,1.0,1.0,1.0,1.0
15819,11311,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",72,90656,1.0,1.0,1.0,1.0
15820,11312,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Middle East & Anatolia')]",53,90656,1.0,1.0,1.0,1.0
15821,11313,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'barbecue')]",53,90656,1.0,1.0,1.0,1.0
15822,11314,"[('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",58,90656,0.0,0.0,1.0,0.1
15823,11315,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'South Asia')]",59,90656,1.0,1.0,1.0,1.0
15824,11316,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",71,90656,1.0,1.0,1.0,1.0
15825,11317,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'no cook')]",54,90656,0.0,1.0,1.0,0.5
15826,11318,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",59,90656,1.0,1.0,1.0,1.0
15827,11319,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'no cook')]",52,90656,1.0,1.0,1.0,1.0
15828,11320,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'barbecue')]",55,90656,1.0,1.0,1.0,1.0
15829,11321,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe')]",64,90656,1.0,1.0,1.0,1.0
15830,11322,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian')]",55,90656,1.0,1.0,1.0,1.0
15831,11323,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America')]",53,90656,1.0,1.0,1.0,1.0
15832,11324,"[('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",70,90656,1.0,1.0,1.0,1.0
15833,11325,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",52,90656,1.0,1.0,1.0,1.0
15834,11326,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",71,90656,1.0,1.0,1.0,1.0
15835,11327,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",65,90656,0.0,1.0,1.0,0.5
15836,11328,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",63,90656,1.0,1.0,1.0,1.0
15837,11329,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",52,90656,1.0,1.0,1.0,1.0
15838,11330,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",53,90656,1.0,1.0,1.0,1.0
15839,11331,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",70,90656,1.0,1.0,1.0,1.0
15840,11332,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",69,90656,1.0,1.0,1.0,1.0
15841,11333,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pan')]",52,90656,1.0,1.0,1.0,1.0
15842,11334,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Standard')]",72,90656,1.0,1.0,1.0,1.0
15843,11335,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'no cook')]",68,90656,1.0,1.0,1.0,1.0
15844,11336,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan')]",54,90656,1.0,1.0,1.0,1.0
15845,11337,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",63,90656,0.0,1.0,1.0,0.3333333333333333
15846,11338,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'microwave')]",61,90656,0.0,1.0,1.0,0.5
15847,11339,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Oceania')]",65,90656,1.0,1.0,1.0,1.0
15848,11340,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",63,90656,1.0,1.0,1.0,1.0
15849,11341,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'microwave')]",73,90656,0.0,1.0,1.0,0.25
15850,11342,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pot')]",58,90656,1.0,1.0,1.0,1.0
15851,11343,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'no cook')]",53,90656,1.0,1.0,1.0,1.0
15852,11344,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Global')]",60,90656,1.0,1.0,1.0,1.0
15853,11345,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'microwave')]",55,90656,0.0,1.0,1.0,0.5
15854,11346,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",53,90656,1.0,1.0,1.0,1.0
15855,11347,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian')]",61,90656,1.0,1.0,1.0,1.0
15856,11348,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",60,90656,1.0,1.0,1.0,1.0
15857,11349,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan')]",65,90656,1.0,1.0,1.0,1.0
15858,11350,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'barbecue')]",67,90656,1.0,1.0,1.0,1.0
15859,11351,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'pot')]",66,90656,1.0,1.0,1.0,1.0
15860,11352,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",67,90656,1.0,1.0,1.0,1.0
15861,11353,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe')]",52,90656,0.0,1.0,1.0,0.5
15862,11354,"[('HasProteinLevel', 'High Protein'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pot')]",53,90656,1.0,1.0,1.0,1.0
15863,11355,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'no cook')]",61,90656,1.0,1.0,1.0,1.0
15864,11356,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",68,90656,1.0,1.0,1.0,1.0
15865,11357,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'South Asia')]",56,90656,1.0,1.0,1.0,1.0
15866,11358,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'no cook')]",57,90656,1.0,1.0,1.0,1.0
15867,11359,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan')]",58,90656,1.0,1.0,1.0,1.0
15868,11360,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",59,90656,1.0,1.0,1.0,1.0
15869,11361,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'oven')]",50,90656,1.0,1.0,1.0,1.0
15870,11362,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'microwave')]",58,90656,1.0,1.0,1.0,1.0
15871,11363,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",71,90656,1.0,1.0,1.0,1.0
15872,11364,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",62,90656,1.0,1.0,1.0,1.0
15873,11365,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('usesCookingMethod', 'no cook')]",59,90656,1.0,1.0,1.0,1.0
15874,11366,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'no cook')]",73,90656,1.0,1.0,1.0,1.0
15875,11367,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'barbecue')]",71,90656,1.0,1.0,1.0,1.0
15876,11368,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",53,90656,1.0,1.0,1.0,1.0
15877,11369,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'oven')]",54,90656,0.0,0.0,0.0,0.041666666666666664
15878,11370,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'South Asia')]",71,90656,1.0,1.0,1.0,1.0
15879,11371,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",57,90656,1.0,1.0,1.0,1.0
15880,11372,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",54,90656,1.0,1.0,1.0,1.0
15881,11373,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Oceania')]",74,90656,1.0,1.0,1.0,1.0
15882,11374,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'barbecue')]",62,90656,1.0,1.0,1.0,1.0
15883,11375,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",55,90656,1.0,1.0,1.0,1.0
15884,11376,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America')]",63,90656,1.0,1.0,1.0,1.0
15885,11377,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia')]",51,90656,1.0,1.0,1.0,1.0
15886,11378,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'barbecue')]",55,90656,0.0,0.0,0.0,0.09090909090909091
15887,11379,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",55,90656,0.0,1.0,1.0,0.25
15888,11380,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia')]",72,90656,1.0,1.0,1.0,1.0
15889,11381,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pot')]",62,90656,1.0,1.0,1.0,1.0
15890,11382,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Middle East & Anatolia')]",68,90656,1.0,1.0,1.0,1.0
15891,11383,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('usesCookingMethod', 'oven')]",72,90656,1.0,1.0,1.0,1.0
15892,11384,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'barbecue')]",62,90656,1.0,1.0,1.0,1.0
15893,11385,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pan')]",54,90656,1.0,1.0,1.0,1.0
15894,11386,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",70,90656,1.0,1.0,1.0,1.0
15895,11387,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",52,90656,1.0,1.0,1.0,1.0
15896,11388,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'oven')]",65,90656,1.0,1.0,1.0,1.0
15897,11389,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'barbecue')]",67,90656,0.0,1.0,1.0,0.25
15898,11390,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia')]",62,90656,1.0,1.0,1.0,1.0
15899,11391,"[('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",50,90656,0.0,1.0,1.0,0.5
15900,11392,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",51,90656,1.0,1.0,1.0,1.0
15901,11393,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('usesCookingMethod', 'barbecue')]",60,90656,1.0,1.0,1.0,1.0
15902,11394,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'oven')]",64,90656,1.0,1.0,1.0,1.0
15903,11395,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pan')]",57,90656,1.0,1.0,1.0,1.0
15904,11396,"[('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'oven')]",65,90656,1.0,1.0,1.0,1.0
15905,11397,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pan')]",57,90656,1.0,1.0,1.0,1.0
15906,11398,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'oven')]",68,90656,1.0,1.0,1.0,1.0
15907,11399,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia')]",60,90656,1.0,1.0,1.0,1.0
15908,11400,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'East Asia')]",56,90656,1.0,1.0,1.0,1.0
15909,11401,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",54,90656,1.0,1.0,1.0,1.0
15910,11402,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia')]",66,90656,1.0,1.0,1.0,1.0
15911,11403,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Vegetarian')]",63,90656,0.0,1.0,1.0,0.2
15912,11404,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'barbecue')]",52,90656,1.0,1.0,1.0,1.0
