scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
2722,1885,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Mediterranean Europe')]",145,90656,1.0,1.0,1.0,1.0
2723,1886,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'starter'), ('usesCookingMethod', 'microwave')]",131,90656,1.0,1.0,1.0,1.0
2724,1887,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'barbecue')]",129,90656,1.0,1.0,1.0,1.0
2725,1888,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Global')]",160,90656,1.0,1.0,1.0,1.0
2726,1889,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe')]",130,90656,1.0,1.0,1.0,1.0
2727,1890,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",127,90656,1.0,1.0,1.0,1.0
2728,1891,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pan')]",132,90656,1.0,1.0,1.0,1.0
2729,1892,"[('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",148,90656,1.0,1.0,1.0,1.0
2730,1893,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",145,90656,1.0,1.0,1.0,1.0
2731,1894,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink')]",131,90656,1.0,1.0,1.0,1.0
2732,1895,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Caribbean')]",133,90656,1.0,1.0,1.0,1.0
2733,1896,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'microwave')]",152,90656,1.0,1.0,1.0,1.0
2734,1897,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Northern/Western Europe')]",153,90656,1.0,1.0,1.0,1.0
2735,1898,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Latin America')]",163,90656,1.0,1.0,1.0,1.0
2736,1899,"[('isForMealType', 'starter'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",167,90656,1.0,1.0,1.0,1.0
2737,1900,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Middle East & Anatolia')]",126,90656,1.0,1.0,1.0,1.0
2738,1901,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",131,90656,1.0,1.0,1.0,1.0
2739,1902,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",122,90656,1.0,1.0,1.0,1.0
2740,1903,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pot')]",145,90656,1.0,1.0,1.0,1.0
2741,1904,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'South Asia')]",153,90656,1.0,1.0,1.0,1.0
2742,1905,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global')]",165,90656,1.0,1.0,1.0,1.0
2743,1906,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",165,90656,1.0,1.0,1.0,1.0
2744,1907,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",154,90656,1.0,1.0,1.0,1.0
2745,1908,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('usesCookingMethod', 'barbecue')]",124,90656,1.0,1.0,1.0,1.0
2746,1909,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Middle East & Anatolia')]",133,90656,1.0,1.0,1.0,1.0
2747,1910,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Middle East & Anatolia')]",140,90656,1.0,1.0,1.0,1.0
2748,1911,"[('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",134,90656,1.0,1.0,1.0,1.0
2749,1912,"[('HasProteinLevel', 'High Protein'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global')]",133,90656,1.0,1.0,1.0,1.0
2750,1913,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'microwave')]",162,90656,1.0,1.0,1.0,1.0
2751,1914,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'South Asia')]",133,90656,1.0,1.0,1.0,1.0
2752,1915,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania')]",123,90656,1.0,1.0,1.0,1.0
2753,1916,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",151,90656,1.0,1.0,1.0,1.0
2754,1917,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",167,90656,1.0,1.0,1.0,1.0
2755,1918,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pan')]",131,90656,1.0,1.0,1.0,1.0
2756,1919,"[('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'South Asia')]",148,90656,1.0,1.0,1.0,1.0
2757,1920,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",120,90656,1.0,1.0,1.0,1.0
2758,1921,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'barbecue')]",129,90656,1.0,1.0,1.0,1.0
2759,1922,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",128,90656,1.0,1.0,1.0,1.0
2760,1923,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",126,90656,1.0,1.0,1.0,1.0
2761,1924,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Standard')]",163,90656,1.0,1.0,1.0,1.0
2762,1925,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Oceania')]",131,90656,1.0,1.0,1.0,1.0
2763,1926,"[('isForMealType', 'starter'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",151,90656,1.0,1.0,1.0,1.0
2764,1927,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia')]",129,90656,1.0,1.0,1.0,1.0
2765,1928,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'drink')]",121,90656,1.0,1.0,1.0,1.0
2766,1929,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",163,90656,1.0,1.0,1.0,1.0
2767,1930,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",124,90656,1.0,1.0,1.0,1.0
2768,1931,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",119,90656,1.0,1.0,1.0,1.0
2769,1932,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'South Asia')]",123,90656,1.0,1.0,1.0,1.0
2770,1933,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('usesCookingMethod', 'no cook')]",136,90656,1.0,1.0,1.0,1.0
2771,1934,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania')]",140,90656,1.0,1.0,1.0,1.0
2772,1935,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'East Asia')]",143,90656,1.0,1.0,1.0,1.0
2773,1936,"[('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",136,90656,1.0,1.0,1.0,1.0
2774,1937,"[('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global')]",152,90656,1.0,1.0,1.0,1.0
2775,1938,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Mediterranean Europe')]",142,90656,1.0,1.0,1.0,1.0
2776,1939,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",135,90656,1.0,1.0,1.0,1.0
2777,1940,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Northern/Western Europe')]",119,90656,1.0,1.0,1.0,1.0
2778,1941,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",133,90656,1.0,1.0,1.0,1.0
2779,1942,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink')]",151,90656,1.0,1.0,1.0,1.0
2780,1943,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Latin America')]",141,90656,1.0,1.0,1.0,1.0
2781,1944,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Latin America')]",163,90656,1.0,1.0,1.0,1.0
2782,1945,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Oceania')]",154,90656,1.0,1.0,1.0,1.0
2783,1946,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",195,90656,1.0,1.0,1.0,1.0
2784,1947,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Mediterranean Europe')]",190,90656,1.0,1.0,1.0,1.0
2785,1948,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('usesCookingMethod', 'oven')]",199,90656,1.0,1.0,1.0,1.0
2786,1949,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Middle East & Anatolia')]",232,90656,1.0,1.0,1.0,1.0
2787,1950,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",195,90656,1.0,1.0,1.0,1.0
2788,1951,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",172,90656,1.0,1.0,1.0,1.0
2789,1952,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Mediterranean Europe')]",178,90656,1.0,1.0,1.0,1.0
2790,1953,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Middle East & Anatolia')]",235,90656,1.0,1.0,1.0,1.0
2791,1954,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'microwave')]",216,90656,1.0,1.0,1.0,1.0
2792,1955,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'pan')]",190,90656,1.0,1.0,1.0,1.0
2793,1956,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pot')]",194,90656,1.0,1.0,1.0,1.0
2794,1957,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Mediterranean Europe')]",168,90656,1.0,1.0,1.0,1.0
2795,1958,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",176,90656,1.0,1.0,1.0,1.0
2796,1959,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",202,90656,1.0,1.0,1.0,1.0
2797,1960,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'breakfast')]",213,90656,1.0,1.0,1.0,1.0
2798,1961,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'microwave')]",200,90656,1.0,1.0,1.0,1.0
2799,1962,"[('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",195,90656,1.0,1.0,1.0,1.0
2800,1963,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",181,90656,1.0,1.0,1.0,1.0
2801,1964,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Latin America')]",199,90656,1.0,1.0,1.0,1.0
2802,1965,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",219,90656,1.0,1.0,1.0,1.0
2803,1966,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian')]",233,90656,1.0,1.0,1.0,1.0
2804,1967,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'pan')]",229,90656,1.0,1.0,1.0,1.0
2805,1968,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania')]",223,90656,1.0,1.0,1.0,1.0
2806,1969,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America')]",219,90656,1.0,1.0,1.0,1.0
2807,1970,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'East Asia')]",188,90656,1.0,1.0,1.0,1.0
2808,1971,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",177,90656,1.0,1.0,1.0,1.0
2809,1972,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo')]",177,90656,1.0,1.0,1.0,1.0
2810,1973,"[('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",201,90656,1.0,1.0,1.0,1.0
2811,1974,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'microwave')]",216,90656,1.0,1.0,1.0,1.0
2812,1975,"[('isForMealType', 'dinner'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Caribbean')]",221,90656,1.0,1.0,1.0,1.0
2813,1976,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink')]",231,90656,1.0,1.0,1.0,1.0
2814,1977,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'no cook')]",196,90656,1.0,1.0,1.0,1.0
2815,1978,"[('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",228,90656,1.0,1.0,1.0,1.0
2816,1979,"[('HasProteinLevel', 'High Protein'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",209,90656,1.0,1.0,1.0,1.0
2817,1980,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",212,90656,1.0,1.0,1.0,1.0
2818,1981,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Southeast Asia')]",174,90656,1.0,1.0,1.0,1.0
2819,1982,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack')]",172,90656,1.0,1.0,1.0,1.0
2820,1983,"[('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pot')]",203,90656,1.0,1.0,1.0,1.0
2821,1984,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'no cook')]",174,90656,1.0,1.0,1.0,1.0
2822,1985,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",221,90656,1.0,1.0,1.0,1.0
2823,1986,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegan')]",224,90656,1.0,1.0,1.0,1.0
2824,1987,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Standard')]",230,90656,1.0,1.0,1.0,1.0
2825,1988,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'barbecue')]",217,90656,1.0,1.0,1.0,1.0
2826,1989,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Oceania')]",183,90656,1.0,1.0,1.0,1.0
2827,1990,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Middle East & Anatolia')]",215,90656,1.0,1.0,1.0,1.0
2828,1991,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegan')]",176,90656,1.0,1.0,1.0,1.0
2829,1992,"[('isForMealType', 'lunch'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'barbecue')]",218,90656,1.0,1.0,1.0,1.0
2830,1993,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Latin America')]",207,90656,1.0,1.0,1.0,1.0
2831,1994,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'East Asia')]",223,90656,1.0,1.0,1.0,1.0
2832,1995,"[('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'South Asia')]",223,90656,1.0,1.0,1.0,1.0
2833,1996,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Oceania')]",184,90656,1.0,1.0,1.0,1.0
2834,1997,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America')]",169,90656,1.0,1.0,1.0,1.0
2835,1998,"[('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'no cook')]",237,90656,1.0,1.0,1.0,1.0
2836,1999,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat')]",202,90656,1.0,1.0,1.0,1.0
2837,2000,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('usesCookingMethod', 'no cook')]",192,90656,1.0,1.0,1.0,1.0
2838,2001,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",237,90656,1.0,1.0,1.0,1.0
2839,2002,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",235,90656,1.0,1.0,1.0,1.0
2840,2003,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'South Asia')]",233,90656,1.0,1.0,1.0,1.0
2841,2004,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'pan')]",168,90656,1.0,1.0,1.0,1.0
2842,2005,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'microwave')]",186,90656,1.0,1.0,1.0,1.0
2843,2006,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",197,90656,1.0,1.0,1.0,1.0
2844,2007,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",200,90656,1.0,1.0,1.0,1.0
2845,2008,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'starter'), ('usesCookingMethod', 'microwave')]",233,90656,1.0,1.0,1.0,1.0
2846,2009,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",179,90656,1.0,1.0,1.0,1.0
2847,2010,"[('isForMealType', 'lunch'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",184,90656,1.0,1.0,1.0,1.0
2848,2011,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegan')]",212,90656,1.0,1.0,1.0,1.0
2849,2012,"[('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",182,90656,1.0,1.0,1.0,1.0
2850,2013,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",237,90656,1.0,1.0,1.0,1.0
2851,2014,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'microwave')]",170,90656,1.0,1.0,1.0,1.0
2852,2015,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan')]",186,90656,1.0,1.0,1.0,1.0
2853,2016,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Caribbean')]",205,90656,1.0,1.0,1.0,1.0
2854,2017,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",230,90656,1.0,1.0,1.0,1.0
2855,2018,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",171,90656,1.0,1.0,1.0,1.0
2856,2019,"[('isForMealType', 'breakfast'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'pot')]",197,90656,1.0,1.0,1.0,1.0
2857,2020,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pot')]",232,90656,1.0,1.0,1.0,1.0
2858,2021,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe')]",211,90656,1.0,1.0,1.0,1.0
2859,2022,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'snack')]",184,90656,1.0,1.0,1.0,1.0
2860,2023,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Caribbean')]",173,90656,1.0,1.0,1.0,1.0
2861,2024,"[('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'barbecue')]",195,90656,1.0,1.0,1.0,1.0
2862,2025,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter')]",208,90656,1.0,1.0,1.0,1.0
2863,2026,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'barbecue')]",197,90656,1.0,1.0,1.0,1.0
2864,2027,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",201,90656,1.0,1.0,1.0,1.0
2865,2028,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Mediterranean Europe')]",175,90656,1.0,1.0,1.0,1.0
2866,2029,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Latin America')]",209,90656,1.0,1.0,1.0,1.0
2867,2030,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink')]",168,90656,1.0,1.0,1.0,1.0
2868,2031,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('usesCookingMethod', 'barbecue')]",173,90656,1.0,1.0,1.0,1.0
2869,2032,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",177,90656,1.0,1.0,1.0,1.0
2870,2033,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Paleo')]",215,90656,1.0,1.0,1.0,1.0
2871,2034,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan')]",179,90656,1.0,1.0,1.0,1.0
2872,2035,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Northern/Western Europe')]",180,90656,1.0,1.0,1.0,1.0
2873,2036,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'starter'), ('usesCookingMethod', 'no cook')]",172,90656,1.0,1.0,1.0,1.0
2874,2037,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'oven')]",178,90656,1.0,1.0,1.0,1.0
2875,2038,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'lunch'), ('usesCookingMethod', 'no cook')]",208,90656,1.0,1.0,1.0,1.0
2876,2039,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Oceania')]",222,90656,1.0,1.0,1.0,1.0
2877,2040,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",214,90656,1.0,1.0,1.0,1.0
2878,2041,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Northern/Western Europe')]",219,90656,1.0,1.0,1.0,1.0
2879,2042,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",229,90656,1.0,1.0,1.0,1.0
2880,2043,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'starter'), ('usesCookingMethod', 'no cook')]",199,90656,1.0,1.0,1.0,1.0
2881,2044,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch')]",210,90656,1.0,1.0,1.0,1.0
2882,2045,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Northern/Western Europe')]",217,90656,1.0,1.0,1.0,1.0
2883,2046,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",202,90656,1.0,1.0,1.0,1.0
